group,subject_id,ensemble,g,eta1,eta2,eta3,eta4,eta5,eta6,ks_fc,ks_fcd,ks_fc_fcd,corr_fc
Th,3,99,0.7720126,-3.8195028,-4.936968,-3.7102695,-5.7022357,-5.041084,-4.087367,0.07047325102880658,0.11625191730958545,0.18672516833839203,0.051089805247975566
Th,4,0,0.5718642,-3.6251745,-4.5209417,-3.7076266,-5.276067,-4.2356586,-4.3000946,0.0478395061728395,0.2968796501911587,0.3447191563639982,0.08862785156664135
Th,4,1,0.6317451,-3.7709546,-4.1455216,-4.137106,-5.0351157,-4.2732596,-5.3578377,1.0,1.0,2.0,0.0
Th,4,2,0.5689292,-4.375995,-4.7917566,-4.4112444,-3.7217555,-5.5710144,-3.7431476,1.0,1.0,2.0,0.0
Th,4,3,0.716792,-4.106485,-5.680243,-4.2612586,-4.5123696,-4.3033466,-4.080983,1.0,1.0,2.0,0.0
Th,4,4,0.660862,-4.3055935,-4.6747355,-4.2734904,-4.8346767,-4.91192,-4.0053034,1.0,1.0,2.0,0.0
Th,4,5,0.60819083,-5.9615903,-4.564523,-4.292628,-4.8557396,-5.1911397,-5.8099294,0.13065843621399176,0.5313065177079279,0.6619649539219197,0.11163234926245513
Th,4,6,0.58528584,-3.7616715,-4.361525,-3.5791113,-5.195443,-4.6229634,-4.64505,1.0,1.0,2.0,0.0
Th,4,7,0.56965303,-3.8343022,-4.122626,-5.059943,-4.3443465,-4.1606784,-5.6157312,0.04269547325102885,0.6795174103156979,0.7222128835667267,0.058544571105740593
Th,4,8,0.6032518,-5.2893004,-3.7968628,-5.180694,-4.7239423,-3.861689,-5.2312503,0.16478052126200277,0.09372496050914592,0.2585054817711487,0.07823493976121342
Th,4,9,0.59565955,-3.8815124,-4.7241364,-4.6630726,-4.338918,-5.0142593,-4.1593285,0.1056241426611797,0.5822668894942882,0.6878910321554679,0.14947795425983262
Th,4,10,0.50549996,-3.74739,-5.237895,-4.984618,-4.7194934,-4.302255,-5.8658824,0.046296296296296335,0.6454064696321056,0.6917027659284019,0.06557729332088004
Th,4,11,0.6308055,-5.892995,-4.052164,-5.574999,-4.6589546,-3.8779287,-5.3737335,0.07544581618655699,0.29033218103981134,0.36577799722636833,0.08811541858346864
Th,4,12,0.8480519,-3.9346046,-5.933372,-4.6301484,-5.1958613,-4.6954694,-4.799356,1.0,1.0,2.0,0.0
Th,4,13,0.6334201,-3.779611,-4.429213,-4.516989,-4.744178,-5.503496,-5.024823,1.0,1.0,2.0,0.0
Th,4,14,0.5114685,-3.53131,-4.7160816,-3.8040612,-5.017244,-4.0698442,-5.001503,1.0,1.0,2.0,0.0
Th,4,15,0.46546847,-3.850445,-5.008351,-3.96236,-4.566298,-5.9584904,-3.743873,1.0,1.0,2.0,0.0
Th,4,16,0.5326211,-3.878034,-5.271306,-4.143949,-4.380571,-5.407388,-4.179948,0.045610425240054875,0.561342460108514,0.6069528853485688,0.1056029124515412
Th,4,17,0.75008196,-3.8812616,-5.6904407,-4.566022,-3.6784096,-5.596808,-4.3332076,1.0,1.0,2.0,0.0
Th,4,18,0.63951665,-3.7608194,-4.716659,-4.2064857,-5.065576,-4.845236,-4.6816964,1.0,1.0,2.0,0.0
Th,4,19,0.5359526,-3.8699079,-4.978799,-3.901485,-5.1752515,-4.118792,-4.4351077,0.2980109739368999,0.07064856573796385,0.36865953967486376,0.11998973420455127
Th,4,20,0.6045177,-5.4590435,-4.46785,-5.0803194,-5.0687356,-5.630757,-3.5044978,0.048353909465020606,0.48977816441931277,0.5381320738843334,0.08239004986759965
Th,4,21,0.5335943,-3.812161,-4.130938,-5.069169,-4.360497,-4.915524,-4.5765104,0.07475994513031553,0.3852933769831277,0.46005332211344324,0.09498757904974299
Th,4,22,0.6945055,-3.8391433,-4.8184924,-4.020408,-5.2028046,-5.630524,-4.370771,1.0,1.0,2.0,0.0
Th,4,23,0.6088065,-3.8021052,-4.5516663,-4.326208,-4.7790256,-5.8620305,-4.448329,0.0368655692729767,0.6240699617682745,0.6609355310412511,0.07064716758504613
Th,4,24,0.52957004,-5.788435,-3.6321213,-4.0498633,-4.9735894,-4.4560347,-3.6909633,0.07904663923182448,0.35086193081660216,0.42990857004842664,0.09507758416989348
Th,4,25,0.46271518,-4.255774,-4.2066483,-5.8673306,-4.3477244,-5.9058094,-5.380763,0.21073388203017834,0.2522378150683363,0.46297169709851466,0.1477583078309455
Th,4,26,0.8881527,-4.58694,-4.946773,-4.087716,-5.9183397,-5.7928505,-4.8327494,1.0,1.0,2.0,0.0
Th,4,27,0.6544973,-5.769991,-4.397324,-4.090474,-5.4459505,-4.1115737,-4.479275,0.11745541838134432,0.27403218790778605,0.3914876062891304,0.12370248223293474
Th,4,28,0.6703871,-5.974913,-4.726409,-4.2807145,-5.6556716,-4.0368614,-5.9455614,0.47102194787379975,0.5079554039513747,0.9789773518251745,0.1687402570063725
Th,4,29,0.732089,-4.011854,-4.8794374,-4.585129,-4.6230183,-5.3783445,-3.6023717,1.0,1.0,2.0,0.0
Th,4,30,0.62561303,-3.906147,-5.0393205,-3.9988852,-5.903889,-4.2525253,-4.368286,0.030178326474622708,0.6161488976900712,0.6463272241646939,0.08805554590608651
Th,4,31,0.84289545,-3.6967435,-4.9307165,-4.0866785,-5.7664,-3.6543555,-5.617658,1.0,1.0,2.0,0.0
Th,4,32,0.66468847,-5.4956985,-4.4591084,-4.579251,-4.8006134,-5.3287563,-4.4489846,0.6049382716049383,0.5966896362262769,1.2016279078312153,0.0958654062030333
Th,4,33,0.7469009,-5.564136,-4.1014023,-4.7167263,-4.8729305,-5.2200694,-5.592356,0.37534293552812076,0.13703898720267393,0.5123819227307946,0.08535358778630099
Th,4,34,0.84458804,-4.098321,-4.226981,-4.527381,-4.6232843,-5.7005105,-5.9024205,1.0,1.0,2.0,0.0
Th,4,35,0.6024805,-3.5638015,-4.177537,-5.3183203,-4.3224454,-4.723811,-5.4810643,0.08367626886145402,0.5559854398937754,0.6396617087552294,0.08029370052790064
Th,4,36,0.61393124,-3.6477938,-3.7897964,-4.6045704,-4.5207872,-5.48169,-4.8285565,1.0,1.0,2.0,0.0
Th,4,37,0.51583254,-5.7419415,-3.7551796,-4.1229215,-4.895662,-5.4355702,-3.690995,0.06824417009602196,0.5911036835237289,0.6593478536197508,0.10346460011000945
Th,4,38,0.48785862,-3.5918212,-4.620987,-4.9921856,-4.453383,-5.0500803,-4.2268863,0.17781207133058985,0.2923467869325336,0.4701588582631234,0.07847018740755739
Th,4,39,0.5302678,-4.3033843,-4.0244274,-5.628931,-4.363747,-3.7064905,-4.765504,0.08744855967078191,0.5292919118152057,0.6167404714859877,0.08010177323878338
Th,4,40,0.66322905,-3.9304543,-5.31213,-4.496862,-4.4755406,-5.687714,-4.5388656,0.20078875171467764,0.20109429729172867,0.4018830490064063,0.10755467397138062
Th,4,41,0.5350126,-4.6052947,-4.0899954,-5.4619865,-4.163869,-4.1735516,-5.142518,0.0665294924554184,0.606442160206955,0.6729716526623734,0.11317286638247934
Th,4,42,0.56161505,-3.9566228,-4.6464715,-5.7712436,-4.5516677,-5.94744,-4.6216984,0.2978395061728395,0.08081316819669879,0.3786526743695383,0.1342743182160977
Th,4,43,0.579129,-3.756798,-4.9832864,-4.6016135,-4.5742526,-4.553969,-3.8902867,0.1013374485596708,0.5947208168311164,0.6960582653907872,0.1451313973657491
Th,4,44,0.5929779,-3.7604034,-4.0068107,-4.6819263,-4.613326,-4.7731333,-5.6137443,1.0,1.0,2.0,0.0
Th,4,45,0.8944498,-4.317408,-4.273449,-4.520087,-5.597361,-5.6098304,-4.2367625,1.0,1.0,2.0,0.0
Th,4,46,0.6672822,-3.8236833,-4.979505,-4.372439,-4.7050214,-4.9119253,-4.342072,0.05075445816186558,0.5899590210846821,0.6407134792465476,0.1116608066076442
Th,4,47,0.74201936,-5.5334377,-4.020204,-5.8820977,-4.740801,-4.652613,-5.8954706,0.029320987654321007,0.6051143517776607,0.6344353394319817,0.08088464173981422
Th,4,48,0.5683695,-5.390792,-4.608691,-5.6352572,-4.3969326,-3.813681,-3.6355813,0.11488340192043894,0.08928367024564454,0.20416707216608349,0.09634002574347747
Th,4,49,0.65785104,-3.9536743,-5.283965,-4.29329,-4.192192,-4.3496175,-3.5999527,0.045781893004115226,0.6020924429385774,0.6478743359426926,0.08059374890672551
Th,4,50,0.5610448,-4.6473265,-4.671086,-4.06038,-5.6710687,-3.5429032,-3.9648733,1.0,1.0,2.0,0.0
Th,4,51,0.5934731,-5.81673,-4.071649,-4.3560348,-4.778483,-4.8533216,-5.8981543,0.27914951989026066,0.31079874544996683,0.5899482653402275,0.10378821743381203
Th,4,52,0.5888647,-3.7697062,-4.4378004,-4.506083,-4.4166846,-4.7960277,-4.4587455,1.0,1.0,2.0,0.0
Th,4,53,0.5483757,-3.7135339,-4.6509967,-3.945347,-4.8763676,-5.0918655,-4.549121,0.12517146776406035,0.46358828781392364,0.588759755577984,0.09797799591613952
Th,4,54,0.541095,-3.5998545,-5.100768,-3.6807752,-5.115141,-3.6451807,-3.6096745,1.0,1.0,2.0,0.0
Th,4,55,0.73357683,-5.923336,-4.068513,-4.4829783,-5.189333,-5.3427963,-5.2088804,1.0,1.0,2.0,0.0
Th,4,56,0.55578625,-3.903949,-3.6936948,-5.1687284,-4.314079,-3.9184353,-4.355048,0.04509602194787382,0.6523202307639477,0.6974162527118215,0.021171700615441862
Th,4,57,0.4386198,-3.868233,-4.683255,-4.3810124,-4.5910354,-4.004028,-5.213287,0.28360768175582995,0.11382523293880636,0.3974329146946363,0.11211743777169163
Th,4,58,0.6691117,-4.040751,-4.813897,-4.2883315,-4.9294252,-4.635038,-4.786593,0.0384087791495199,0.6319910258464778,0.6703998049959977,0.0648275139702585
Th,4,59,0.6063303,-3.7112005,-4.8121243,-4.0866513,-5.2873373,-4.3203826,-4.0273256,1.0,1.0,2.0,0.0
Th,4,60,0.5521308,-5.7670884,-4.151741,-4.311467,-4.481506,-4.3741894,-3.7333927,0.0766460905349794,0.49417366818525216,0.5708197587202315,0.0791144632474401
Th,4,61,0.57069886,-5.666852,-4.1906834,-3.7998397,-5.153058,-5.8964334,-3.972319,0.040466392318244226,0.6843249925596941,0.7247913848779384,0.08859120687022407
Th,4,62,0.6649508,-5.625176,-4.532694,-4.317473,-5.317068,-4.065123,-3.5388207,0.0862482853223594,0.2961928527277306,0.38244113805009,0.12096744958278544
Th,4,63,0.5548184,-3.7946863,-5.082479,-4.530059,-4.5544844,-3.9402306,-4.208595,0.12808641975308643,0.2172111444335066,0.345297564186593,0.1400032288546838
Th,4,64,0.53384495,-3.9017947,-4.9177904,-4.2382574,-4.6084948,-3.5845857,-3.9451244,1.0,1.0,2.0,0.0
Th,4,65,0.51173306,-4.1126676,-5.922955,-3.5982559,-4.9461484,-4.5498457,-3.6171079,0.14197530864197533,0.25869371122455986,0.4006690198665352,0.09809409799390256
Th,4,66,0.51720667,-3.9171062,-4.6679435,-4.8687882,-3.6084394,-5.732626,-4.323616,0.20970507544581624,0.10517158489961309,0.3148766603454293,0.1121047852178601
Th,4,67,0.52418494,-5.433565,-4.068302,-4.858276,-4.670684,-3.504552,-5.290053,0.030349794238683142,0.44733408117946016,0.4776838754181433,0.06927347226094921
Th,4,68,0.56690174,-3.7780137,-4.362522,-4.5903177,-4.819072,-4.7897463,-4.5828805,0.6911865569272977,0.599116320597056,1.2903028775243537,0.055759392342255326
Th,4,69,0.449769,-3.9201276,-4.5854716,-4.972144,-4.37608,-4.912127,-4.528498,0.21793552812071332,0.2851583068153201,0.5030938349360334,0.14276469712938408
Th,4,70,0.46227232,-4.014891,-4.4749355,-5.640005,-4.4262123,-5.983453,-4.827473,0.16632373113854598,0.13525331379776107,0.30157704493630705,0.14034691217794307
Th,4,71,0.5051442,-5.7315702,-4.6958838,-5.656192,-5.663289,-4.772734,-3.7207098,0.054183813443072715,0.7102859366772739,0.7644697501203466,0.009577420927951335
Th,4,72,0.50231177,-5.566265,-4.4144807,-5.8992686,-5.5014405,-4.0742164,-4.843541,0.0526406035665295,0.56344863899636,0.6160892425628894,0.09275811698078781
Th,4,73,0.6019156,-3.7940502,-4.5565634,-5.2922177,-4.0587306,-5.39406,-5.3403373,0.052983539094650256,0.5862045282846089,0.6391880673792592,0.08560374013425258
Th,4,74,0.54272115,-5.6337614,-4.577219,-5.8125863,-5.185155,-4.4588313,-5.0515137,0.0550411522633745,0.7040589730088597,0.7591001252722341,0.018651171298105895
Th,4,75,0.55498695,-4.9513416,-3.917648,-4.2302175,-4.911829,-4.131905,-4.211883,0.20884773662551442,0.1889150889402716,0.397762825565786,0.12874358930936136
Th,4,76,0.6340119,-3.9377809,-4.935989,-4.3201694,-4.819343,-4.5412226,-4.367705,0.03772290809327847,0.6666971909983747,0.7044200990916532,0.05041132788920414
Th,4,77,0.61245465,-4.159591,-4.7240086,-5.7149878,-4.2760687,-5.626689,-5.5556946,0.16580932784636487,0.17247773631556057,0.33828706416192544,0.14997367347892407
Th,4,78,0.6140581,-3.9772606,-5.0425515,-4.135651,-5.9468355,-4.0279927,-5.611622,0.14180384087791498,0.1201437696023443,0.2619476104802593,0.1349718665828952
Th,4,79,0.59651023,-5.929805,-3.7645624,-4.4789624,-4.695627,-4.2602763,-5.362891,0.16992455418381347,0.3472905840067764,0.5172151381905898,0.10457115957774724
Th,4,80,0.5717818,-4.16256,-4.771747,-5.7971544,-4.317535,-4.0060487,-5.6263294,0.1575788751714678,0.09738788031409537,0.25496675548556313,0.15983575493333207
Th,4,81,0.65044725,-4.0599747,-4.89726,-5.949346,-4.4179726,-5.043965,-4.554162,0.26423182441700954,0.17096678189601883,0.43519860631302837,0.13624981179493445
Th,4,82,0.66289383,-3.7654166,-5.179346,-4.53971,-4.4126525,-4.560545,-4.3588266,0.06361454046639234,0.5841441358943248,0.6477586763607172,0.10878601125358857
Th,4,83,0.7186533,-4.8028855,-4.904253,-4.227213,-5.682077,-3.6657856,-3.647178,1.0,1.0,2.0,0.0
Th,4,84,0.6046263,-3.6605866,-4.3634653,-4.15673,-4.858428,-5.5623603,-3.868753,1.0,1.0,2.0,0.0
Th,4,85,0.61087143,-3.860494,-4.3931856,-4.325258,-5.1319547,-4.5362625,-4.9960485,1.0,1.0,2.0,0.0
Th,4,86,0.45851064,-5.1198373,-4.3957925,-5.0783744,-4.263759,-4.5645385,-3.8060918,0.07424554183813442,0.24601085139992224,0.32025639323805666,0.11091484973000904
Th,4,87,0.7879726,-5.6625066,-4.578151,-4.451839,-5.6412373,-5.4081945,-4.746927,0.345164609053498,0.36752821592912255,0.7126928249826205,0.14980544574346225
Th,4,88,0.55242527,-5.6271663,-4.572272,-4.3237214,-4.7746444,-4.7198424,-4.158139,0.40483539094650206,0.32943384995764746,0.7342692409041496,0.12729144038819765
Th,4,89,0.6181923,-4.3422,-4.2902145,-4.3689027,-4.9451976,-3.8696513,-5.2494287,1.0,1.0,2.0,0.0
Th,4,90,0.7188588,-3.7270162,-4.5633116,-3.773807,-5.5453496,-4.193054,-5.289314,1.0,1.0,2.0,0.0
Th,4,91,0.6955612,-3.8616788,-5.4937177,-4.4538527,-4.1150026,-5.049449,-3.6852362,1.0,1.0,2.0,0.0
Th,4,92,0.85341656,-3.9678912,-4.9704456,-4.303928,-5.8574476,-4.727193,-5.6419983,1.0,1.0,2.0,0.0
Th,4,93,0.5582427,-5.229877,-4.671148,-4.4394546,-5.6528616,-3.5032985,-3.967455,0.3532235939643348,0.5359767404592386,0.8892003344235734,0.11586960281682082
Th,4,94,0.46040815,-5.3586493,-4.4742403,-3.9509442,-4.7248588,-3.9498498,-4.7445908,0.3058984910836762,0.07595979945514064,0.38185829053881687,0.1552496277824362
Th,4,95,0.59844846,-3.9112759,-3.9844565,-5.2672296,-4.2343183,-5.1170034,-4.8364625,1.0,1.0,2.0,0.0
Th,4,96,0.36730355,-4.122502,-3.9597032,-4.675257,-4.5348005,-4.5164433,-3.8808687,0.03240740740740744,0.647329502529704,0.6797369099371114,0.07211642899840466
Th,4,97,0.60245657,-4.110497,-3.9177802,-4.4726987,-4.7649255,-4.28143,-5.191065,0.16975308641975312,0.32462626771365133,0.49437935413340445,0.11883975291022464
Th,4,98,0.528128,-3.8164496,-3.9025102,-4.5900664,-4.621856,-5.3957953,-5.2167377,0.1769547325102881,0.10970444815823815,0.28665918066852625,0.0867772742930725
Th,4,99,0.69023645,-4.9735193,-4.7328706,-4.6216908,-5.0496936,-3.7845643,-5.631865,0.879286694101509,0.3781506833634761,1.257437377464985,0.051842170064281594
Th,5,0,0.59908897,-3.747795,-4.2850513,-3.688296,-5.2120924,-4.9142156,-4.2068977,0.10991083676268865,0.12293674595361831,0.23284758271630696,0.06252901797059107
Th,5,1,0.4886549,-5.928328,-4.58198,-4.863284,-4.0607123,-5.951425,-3.8863928,0.07836076817558296,0.5179368604198622,0.5962976285954451,0.07369819572132488
Th,5,2,0.5097687,-3.9705276,-5.8482347,-5.675308,-4.187027,-4.1257157,-3.7775493,0.036865569272976684,0.5689888052013461,0.6058543744743228,0.07981542633831835
Th,5,3,0.6554855,-3.7833176,-4.70008,-5.995704,-4.3699336,-5.1018896,-4.629918,0.06944444444444442,0.2894622375861359,0.3589066820305803,0.09166297255599012
Th,5,4,0.46703142,-4.8574467,-3.8007965,-4.164241,-4.3436027,-4.6480203,-4.6254096,0.12105624142661181,0.32636615462100227,0.4474223960476141,0.04858902654768108
Th,5,5,0.43245235,-5.548321,-3.763136,-4.369267,-4.864625,-3.5992699,-3.709864,0.060528120713305905,0.6172019871339942,0.6777301078473001,0.04779784734590897
Th,5,6,0.50808686,-3.6927295,-4.479233,-3.9816685,-5.2292213,-4.1001687,-4.7048354,0.05881344307270234,0.5168379844783774,0.5756514275510797,0.07406508086730083
Th,5,7,0.769766,-5.1858244,-4.8352857,-3.9324076,-5.791574,-5.301345,-4.9649153,1.0,1.0,2.0,0.0
Th,5,8,0.5085062,-4.3466353,-4.4005604,-3.8489096,-5.1086326,-4.9046283,-4.0779395,0.10425240054869683,0.3569057484947689,0.46115814904346575,0.11155517648396619
Th,5,9,0.50283474,-4.021661,-4.8228483,-3.7676623,-4.871696,-3.747878,-5.9041743,0.2124485596707819,0.2269636684141847,0.4394122280849666,0.12539804072995975
Th,5,10,0.405338,-4.090426,-4.082219,-4.0284843,-4.5463543,-4.143161,-4.0405407,0.12414266117969824,0.3625374876948788,0.48668014887457706,0.054626797496503024
Th,5,11,0.434821,-4.519397,-4.7622867,-3.6135213,-5.400535,-4.040973,-3.5556633,0.0913923182441701,0.34664957304091026,0.43804189128508036,0.1258944194177498
Th,5,12,0.6097266,-4.0877447,-4.610211,-5.8285694,-4.179634,-5.29091,-5.4508796,0.17061042524005487,0.21331929214074768,0.38392971738080256,0.10056711922909453
Th,5,13,0.50184524,-3.640383,-5.778426,-3.9426587,-4.810827,-4.0316663,-4.198918,0.07698902606310015,0.5045672031317965,0.5815562291948966,0.046721783375019164
Th,5,14,0.80299205,-4.038952,-4.316261,-3.7018938,-5.767877,-5.792275,-3.9244745,1.0,1.0,2.0,0.0
Th,5,15,0.5023015,-3.7970963,-4.791951,-5.978191,-4.343148,-3.9228952,-4.225226,0.13288751714677643,0.05837778439138297,0.1912653015381594,0.14599379252978265
Th,5,16,0.7113734,-3.8830056,-4.75944,-4.1997046,-5.799849,-4.4566603,-5.3539762,0.13820301783264743,0.08067580870401322,0.21887882653666066,0.07068378241836505
Th,5,17,0.5553062,-4.0272803,-5.8287597,-5.275315,-4.0773315,-5.2233486,-3.5420814,0.0529835390946502,0.6047022732996039,0.6576858123942542,0.050317448810607845
Th,5,18,0.4278073,-5.6182437,-4.1806617,-3.971082,-4.6875854,-3.5359209,-5.974965,0.15157750342935533,0.24962798470730985,0.4012054881366652,0.07622603316838428
Th,5,19,0.45729294,-4.7769146,-5.1169143,-4.292881,-3.8550391,-4.4027543,-4.001723,0.100480109739369,0.4332776264279664,0.5337577361673354,0.058522916206568174
Th,5,20,0.42959982,-3.805256,-4.1098523,-4.236075,-4.593284,-3.844025,-3.7927873,0.11351165980795613,0.4973787230145831,0.6108903828225392,0.06687778608785697
Th,5,21,0.54527265,-4.181259,-4.7560663,-5.926891,-3.9247012,-4.5151677,-5.405265,0.25600137174211246,0.05018200132780845,0.30618337306992094,0.161576116296359
Th,5,22,0.46281195,-5.9687557,-3.64554,-5.203249,-4.3741045,-4.5132556,-4.3915243,0.049725651577503416,0.3861175339392413,0.4358431855167447,0.07531024071726737
Th,5,23,0.5124602,-3.7447443,-4.6249003,-4.1448703,-4.3864617,-5.7491913,-4.752167,0.08882030178326472,0.48030035942400584,0.5691206612072706,0.0620679105357709
Th,5,24,0.5183907,-4.4056973,-3.726601,-5.3499684,-4.910424,-3.5401983,-5.004772,0.037379972565157765,0.574620544401456,0.6120005169666138,0.05635953981777036
Th,5,25,0.4418547,-5.5420794,-4.2220373,-5.5416894,-4.117893,-4.0145082,-4.9037285,0.11419753086419754,0.21038895629678805,0.3245864871609856,0.09275206355604693
Th,5,26,0.4953395,-5.224703,-4.3600492,-5.1329722,-4.006937,-4.111591,-3.712102,0.08453360768175583,0.30498386025960944,0.38951746794136527,0.0932309567220288
Th,5,27,0.6126874,-5.6718554,-4.3025665,-4.000878,-5.291059,-4.572676,-3.5091908,0.08676268861454045,0.3731141686316706,0.459876857246211,0.0815323114861737
Th,5,28,0.7011262,-3.8493485,-4.619732,-4.0938907,-5.181138,-5.1582355,-4.7124195,1.0,1.0,2.0,0.0
Th,5,29,0.41473275,-4.3874826,-3.6204503,-4.588009,-4.651581,-3.6785395,-5.1940436,0.04921124828532236,0.49669192555115504,0.5459031738364775,0.09859801725901163
Th,5,30,0.6048725,-3.7191987,-4.2160234,-4.06923,-4.614378,-5.1674404,-4.7489214,1.0,1.0,2.0,0.0
Th,5,31,0.75019956,-3.682908,-4.444454,-4.6945453,-4.9552293,-4.9774437,-5.859017,0.16632373113854598,0.12101371305601971,0.2873374441945657,0.06859327276511193
Th,5,32,0.53684086,-3.7307808,-3.9122672,-4.177886,-4.6914062,-5.3404717,-5.3816915,0.13494513031550065,0.31707149561594283,0.4520166259314435,0.042575684515093595
Th,5,33,0.618548,-4.38572,-3.9577794,-4.3938236,-4.4855065,-4.3598137,-5.822606,0.1145404663923183,0.4516380119502759,0.5661784783425943,0.055000252875716873
Th,5,34,0.4557797,-3.8211899,-4.231498,-5.0079403,-4.2347775,-4.180078,-3.7651205,0.07458847736625515,0.5214624207321261,0.5960508980983813,0.09182462332255782
Th,5,35,0.58402705,-3.9986727,-3.668076,-5.504095,-4.4270835,-5.54739,-4.957705,0.08779149519890256,0.2891417321032027,0.37693322730210527,0.08167738502415244
Th,5,36,0.5742752,-3.9990664,-4.5402007,-5.759369,-4.150472,-4.6985207,-5.9815164,0.18227023319615915,0.19463840113550515,0.3769086343316643,0.10235114517868206
Th,5,37,0.6036596,-5.514856,-5.106907,-4.0795217,-3.805004,-3.641722,-5.577907,0.05349794238683128,0.6224674343536092,0.6759653767404404,0.03980334235725955
Th,5,38,0.4494192,-4.7014465,-4.352066,-4.581019,-3.5948777,-4.526266,-3.9599385,0.3626543209876543,0.2989400425814428,0.6615943635690971,0.11037322034356747
Th,5,39,0.56539303,-3.683516,-4.1093655,-4.1480894,-5.156033,-5.2705445,-4.032832,0.09053497942386829,0.31240127286463226,0.40293625228850055,0.054839453552544194
Th,5,40,0.5801331,-4.182172,-4.021674,-3.924469,-4.9672155,-5.1274858,-4.082305,1.0,1.0,2.0,0.0
Th,5,41,0.42852694,-3.6702032,-4.7309327,-3.797472,-5.2777853,-4.523755,-4.8411922,0.10785322359396432,0.4109796021153362,0.5188328257093004,0.09338350398781503
Th,5,42,0.41261956,-5.6710525,-4.2130675,-5.4589157,-5.236447,-5.284447,-4.1347117,0.1097393689986283,0.06817609486962298,0.17791546386825127,0.08610443669498281
Th,5,43,0.5733053,-5.5936255,-3.9486816,-3.8282323,-5.285726,-3.950405,-5.1313853,0.09276406035665302,0.399166685744374,0.491930746101027,0.07654786720470139
Th,5,44,0.5269987,-5.9550214,-3.6088266,-4.168221,-4.7674165,-4.568501,-4.2557964,0.22290809327846367,0.2769167372541838,0.4998248305326475,0.06801872674526145
Th,5,45,0.666394,-5.5873327,-4.1852007,-4.447163,-4.964817,-4.7828894,-4.511573,0.29218106995884774,0.33085323138206546,0.6230343013409132,0.07758492944244287
Th,5,46,0.62831205,-4.0608635,-5.8978667,-4.0000415,-4.5508523,-4.3012843,-3.5283997,1.0,1.0,2.0,0.0
Th,5,47,0.68026406,-3.8651645,-5.699547,-3.9796948,-4.649185,-4.5822263,-5.033687,1.0,1.0,2.0,0.0
Th,5,48,0.49241632,-5.903406,-3.6369033,-4.055033,-4.7008853,-5.622017,-4.0277104,0.09362139917695478,0.1764153751058813,0.27003677428283607,0.06951219968686892
Th,5,49,0.6962938,-3.7392676,-5.273369,-4.3473954,-4.376434,-5.262918,-5.8732233,0.21587791495198905,0.1336965728806575,0.34957448783264655,0.1483253801642608
Th,5,50,0.6447579,-3.658564,-4.681436,-4.3712163,-4.9385314,-4.9933667,-5.476442,0.22205075445816191,0.18282548476454297,0.4048762392227049,0.08679217244431457
Th,5,51,0.6214956,-3.9075599,-4.8910136,-5.783904,-4.6445208,-3.5590208,-4.174588,1.0,1.0,2.0,0.0
