group,subject_id,ensemble,g,eta1,eta2,eta3,eta4,eta5,eta6
Th,1,90,0.59874177,-5.2123437,-5.4128413,-4.06142,-4.6827145,-4.1694174,-3.7245317
Th,1,91,0.54255235,-4.8798823,-5.4765134,-4.782858,-4.2816286,-4.118716,-3.7547126
Th,1,92,0.6070519,-5.364502,-4.557863,-5.67551,-4.09139,-4.234438,-4.727797
Th,1,93,0.5403132,-5.618516,-4.314589,-4.863978,-5.82115,-5.232433,-4.8642983
Th,1,94,0.9453757,-5.857006,-5.9300885,-5.461913,-4.8275948,-4.8544636,-4.5535564
Th,1,95,0.44043523,-4.292488,-5.376961,-4.1860347,-4.4270287,-4.7054453,-5.430411
Th,1,96,0.63949686,-3.7786162,-5.74638,-4.2522464,-5.1694465,-4.3277955,-3.6455889
Th,1,97,0.59755796,-5.631038,-5.873817,-4.1598277,-4.7590055,-4.860756,-5.7971263
Th,1,98,0.7957872,-4.090025,-5.3077254,-5.783085,-5.692749,-5.7616014,-4.5541477
Th,1,99,0.6467358,-4.034574,-5.6135755,-3.6760037,-4.9105496,-5.4074516,-5.3924932
Th,2,0,0.4639089,-3.5194302,-4.378492,-5.1367955,-4.2210183,-5.8506923,-4.7778955
Th,2,1,0.5874855,-5.965933,-4.4995832,-4.3293986,-5.712013,-4.374616,-4.3655424
Th,2,2,0.72700614,-3.992195,-3.9894528,-5.743489,-3.590181,-4.556335,-4.207487
Th,2,3,0.6411668,-3.8373382,-4.6770167,-5.407324,-4.412049,-5.0614557,-4.624622
Th,2,4,0.5556176,-3.7978115,-5.7977285,-4.3899612,-4.253203,-3.570943,-4.1465707
Th,2,5,0.6131918,-5.8165355,-5.3423576,-4.553054,-4.549967,-3.780303,-5.625342
Th,2,6,0.6527353,-3.8582137,-3.9345474,-5.7964096,-4.512567,-4.2351832,-4.135536
Th,2,7,0.77009726,-4.3210993,-5.0070977,-4.7468867,-4.657141,-5.116734,-5.6479616
Th,2,8,0.75308007,-5.1903954,-4.686755,-4.3210006,-4.964565,-4.096411,-4.1523643
Th,2,9,0.77103275,-4.327385,-5.069452,-3.8919077,-5.3084764,-4.430471,-5.0954547
Th,2,10,0.6628522,-3.9816177,-5.287564,-3.9722779,-4.3721895,-5.7895145,-4.9713182
Th,2,11,0.47017094,-3.9717815,-5.0907927,-3.6603608,-5.0753374,-5.630546,-3.5557084
Th,2,12,0.73753035,-4.647509,-4.051053,-5.9471283,-4.697659,-5.063811,-5.618852
Th,2,13,0.4239882,-3.984993,-5.1559076,-3.6967375,-4.9888253,-5.352458,-4.0575123
Th,2,14,0.49429354,-4.507594,-5.0062838,-5.607017,-4.1096344,-5.4720225,-5.926553
Th,2,15,0.5768279,-3.9036014,-4.22509,-4.343038,-4.586203,-4.1827407,-5.1198044
Th,2,16,0.7482137,-3.6592636,-5.7370706,-3.737061,-4.1730213,-5.5561595,-4.0663195
Th,2,17,0.4589427,-3.7270458,-5.707653,-4.158327,-4.658396,-4.6435575,-4.1179852
Th,2,18,0.36600536,-4.408008,-5.1882463,-3.9476118,-4.166213,-5.3979244,-5.9725895
Th,2,19,0.5543028,-5.8006554,-4.4048333,-4.538554,-5.3961434,-4.8819966,-3.6625059
Th,2,20,0.6995591,-3.6010847,-4.980535,-4.296324,-4.3276944,-4.7254057,-5.701203
Th,2,21,0.65847456,-5.6823354,-4.362079,-5.7371964,-4.2048736,-4.266608,-4.181183
Th,2,22,0.5563227,-4.0044527,-4.3920074,-4.9430127,-4.00472,-3.9121697,-5.4224596
Th,2,23,0.8208406,-4.6551495,-5.047805,-4.626135,-4.566871,-5.1725073,-5.1986365
Th,2,24,0.3525392,-4.2099304,-5.4424424,-4.1935067,-4.171657,-5.440604,-3.7377775
Th,2,25,0.83581704,-4.550287,-4.6006355,-4.044559,-4.956836,-3.9460423,-5.331688
Th,2,26,0.38615125,-4.15185,-4.0410132,-5.5051208,-4.102956,-5.102653,-4.901831
Th,2,27,0.69557106,-4.1673255,-4.64693,-4.9006686,-3.9630086,-4.614042,-4.3074403
Th,2,28,0.41795564,-5.623635,-4.535836,-4.072417,-3.5994384,-3.8994997,-4.331037
Th,2,29,0.8882205,-3.9368892,-5.86995,-4.14267,-4.238613,-4.3999505,-4.6353536
Th,2,30,0.7281212,-3.5658405,-5.8002543,-4.380728,-3.7908728,-4.94388,-4.5947733
Th,2,31,0.35503834,-3.9737704,-3.8285112,-4.9737015,-4.526705,-5.9739714,-3.757282
Th,2,32,0.79041195,-4.2012463,-5.98077,-4.182909,-4.749163,-5.7130775,-4.942354
Th,2,33,0.6337202,-4.1931224,-5.971011,-3.7679012,-4.346241,-4.0990663,-4.1369314
Th,2,34,0.583885,-3.8106754,-4.3888645,-4.977377,-4.2866964,-4.056009,-4.481703
Th,2,35,0.6035572,-5.7378874,-5.156599,-4.607528,-3.8991318,-5.8757644,-3.906937
Th,2,36,0.6234457,-4.3600097,-4.538128,-4.4088874,-3.928886,-4.8281918,-4.187448
Th,2,37,0.52467257,-3.5846987,-4.5350504,-5.549552,-4.4532056,-4.4374003,-3.7304502
Th,2,38,0.7408939,-5.232796,-5.1097345,-3.7932441,-4.202732,-4.437727,-4.654008
Th,2,39,0.5505758,-3.8056114,-4.953717,-3.7856066,-4.980654,-4.18342,-4.8720555
Th,2,40,0.63549775,-3.6057765,-5.0519147,-4.5034504,-5.874764,-3.9465547,-5.1855865
Th,2,41,0.77097577,-3.5173175,-4.4504786,-5.831446,-4.0484533,-4.0526886,-5.7147665
Th,2,42,0.66559416,-3.6583564,-4.438198,-4.1572394,-5.3183727,-3.9503157,-5.066789
Th,2,43,0.49397743,-5.9057426,-3.9515066,-3.827042,-4.5784683,-4.785526,-3.8117816
Th,2,44,0.63910526,-3.69221,-4.459766,-4.859426,-3.9240026,-5.5943866,-5.546188
Th,2,45,0.58113277,-5.851514,-5.8883414,-4.2037683,-4.6064215,-5.8716526,-5.004865
Th,2,46,0.6487299,-5.531547,-5.9880295,-4.9582257,-4.350486,-4.107451,-5.7255073
Th,2,47,0.7922338,-3.7225804,-4.9714456,-4.7527184,-5.071954,-4.272992,-5.3542895
Th,2,48,0.72590125,-3.560151,-5.739236,-4.3947225,-3.9736974,-5.6328683,-4.8657303
Th,2,49,0.54646134,-4.8323073,-4.207367,-4.661802,-3.6891847,-4.5928607,-3.8400726
Th,2,50,0.6989802,-5.075135,-5.6134844,-3.8090217,-4.93865,-4.8754725,-4.416746
Th,2,51,0.56378347,-3.7866797,-5.8560886,-3.6845064,-5.001715,-4.193267,-4.1958575
Th,2,52,0.7689729,-4.5717263,-5.894609,-3.6637466,-3.9542387,-4.4279017,-4.2069507
Th,2,53,0.517134,-4.440163,-5.0012226,-3.5568187,-4.0453105,-4.7470965,-3.7686646
Th,2,54,0.6271657,-5.3757915,-4.9327927,-3.9872167,-5.1095433,-5.449699,-4.0933027
Th,2,55,0.57559973,-4.582299,-4.4411325,-5.3065376,-3.79867,-5.8394604,-3.804724
Th,2,56,0.6593623,-3.8261852,-4.454487,-4.6317883,-4.7327595,-5.384035,-4.9960556
Th,2,57,0.58611596,-4.013512,-4.572514,-4.1385093,-4.8168674,-3.778546,-4.9799814
Th,2,58,0.5715087,-3.8382168,-5.37337,-3.868731,-5.7294436,-4.6711693,-5.3122816
Th,2,59,0.8699143,-5.9986124,-3.878444,-4.639653,-5.110667,-5.2892046,-4.5508146
Th,2,60,0.8150648,-4.016432,-4.669386,-3.979998,-5.3896384,-4.7904596,-5.339374
Th,2,61,0.50500864,-4.2304397,-4.425989,-5.2081437,-4.272835,-4.8218846,-4.5013194
Th,2,62,0.44247407,-4.081148,-4.3650155,-3.9883587,-5.935469,-5.2309566,-3.7983851
Th,2,63,0.6548763,-3.9336503,-4.090292,-5.412323,-4.350653,-4.262401,-5.9334903
Th,2,64,0.62951434,-4.7246823,-3.7173011,-4.7401066,-3.7332978,-4.7500944,-3.7766771
Th,2,65,0.6132282,-4.1746707,-4.3818154,-4.3068647,-4.058041,-4.047057,-5.75627
Th,2,66,0.7761162,-5.633976,-5.215328,-4.4828362,-3.9295266,-5.8305407,-4.107612
Th,2,67,0.6984391,-3.974518,-4.864252,-5.021451,-3.752084,-5.452626,-4.2343364
Th,2,68,0.6021691,-5.618711,-5.017955,-4.7405787,-3.7649736,-4.5248985,-4.315865
Th,2,69,0.6536418,-3.587102,-5.7878346,-4.587645,-4.09117,-4.9515443,-3.7792192
Th,2,70,0.43065625,-5.873396,-5.5054936,-4.325104,-4.144773,-5.2438817,-5.45886
Th,2,71,0.38996044,-3.6094944,-5.3376307,-4.060226,-4.6162405,-5.98072,-3.830575
Th,2,72,0.7644577,-3.807028,-5.9547577,-5.69299,-4.090789,-5.7326393,-5.866974
Th,2,73,0.57314885,-3.9759955,-4.612888,-4.3730154,-4.0516005,-5.779498,-5.727918
Th,2,74,0.57860756,-4.5329537,-4.2398314,-3.6184022,-5.361547,-3.9803596,-4.465371
Th,2,75,0.53602386,-4.177257,-4.4210124,-4.1419783,-5.464533,-4.708953,-4.2688956
Th,2,76,0.60507226,-4.1034827,-5.036117,-3.5692887,-4.992204,-5.256984,-5.075362
Th,2,77,0.67807543,-3.8960152,-5.235699,-4.36084,-4.2295094,-4.0375443,-3.7753046
Th,2,78,0.53202903,-4.0133123,-4.7781663,-3.5438502,-4.5356536,-5.257947,-4.269826
Th,2,79,0.44724876,-3.6121957,-4.649051,-4.727072,-3.8579636,-5.9070153,-4.504796
Th,2,80,0.44530508,-3.9214785,-3.9926167,-5.9626665,-4.4068623,-4.140671,-3.5278354
Th,2,81,0.94354033,-5.3177757,-5.1715927,-4.669043,-4.8124337,-4.663386,-4.5706563
Th,2,82,0.4398629,-4.2178993,-4.6854677,-3.6708257,-3.7074966,-5.887985,-3.719475
Th,2,83,0.53056675,-3.6798208,-4.149029,-3.6811051,-5.0543447,-4.4888,-4.844524
Th,2,84,0.57216835,-3.729166,-3.9500687,-5.653526,-4.132334,-5.8065934,-5.292254
Th,2,85,0.6973854,-4.104506,-4.8570733,-4.798544,-4.581334,-4.3362074,-5.705927
Th,2,86,0.46420527,-3.9326158,-4.2256045,-4.4598184,-4.350624,-5.96377,-4.0552173
Th,2,87,0.4700831,-4.2135906,-5.7499194,-3.5992637,-3.9510927,-4.9471083,-3.8365583
Th,2,88,0.5882918,-5.4373446,-5.9923134,-5.0844383,-4.1107225,-5.5299945,-5.5640492
Th,2,89,0.7125504,-5.140609,-5.1149178,-4.420974,-3.5635293,-3.5816557,-4.478963
Th,2,90,0.59528863,-4.057308,-4.65245,-5.3898134,-3.9840043,-5.359991,-5.2683797
Th,2,91,0.8328885,-4.3869596,-5.0582047,-5.04639,-4.0800467,-4.917423,-5.2980404
Th,2,92,0.7801063,-3.997823,-5.4802213,-4.9540324,-5.9507036,-4.848973,-5.776015
Th,2,93,0.5002291,-4.4318986,-4.0090594,-3.698855,-4.60613,-5.6900115,-5.4237437
Th,2,94,0.7083288,-4.5719743,-3.8300571,-4.0550222,-5.80714,-4.218188,-5.3036704
Th,2,95,0.8179982,-4.5210886,-5.6656585,-4.533805,-5.4909825,-3.589357,-4.2221327
Th,2,96,0.6923052,-4.242128,-4.9699993,-5.4083376,-3.5592473,-4.3377266,-3.8288393
Th,2,97,0.5378214,-3.6926367,-4.3002067,-5.38737,-4.302857,-5.7817,-5.133309
Th,2,98,0.694347,-3.9798331,-5.5876784,-4.5656033,-4.236457,-3.6584806,-4.289101
Th,2,99,0.33750847,-3.5164495,-5.630345,-4.205995,-4.2588763,-5.090622,-3.922386
Th,3,0,0.85855365,-3.833983,-5.6259,-4.593304,-4.727386,-4.142668,-3.765677
Th,3,1,0.56859595,-4.3542395,-5.821528,-5.9243703,-4.2050376,-3.8591974,-5.954019
Th,3,2,0.42165628,-5.975583,-5.775077,-4.02,-4.308252,-5.782951,-4.0082107
Th,3,3,0.80609804,-4.4235787,-4.341502,-4.690447,-5.3791428,-4.624343,-4.7667985
Th,3,4,0.6121386,-3.6605513,-3.8142257,-4.6762757,-4.6016865,-4.5267344,-4.954249
Th,3,5,0.7188195,-4.0389276,-4.042639,-5.03482,-3.5455787,-5.3722777,-4.083733
Th,3,6,0.64336324,-4.55927,-4.07328,-4.257453,-4.3125787,-5.619714,-4.4816227
Th,3,7,0.54328895,-3.7128236,-4.3343444,-5.178616,-4.673046,-3.857985,-4.0710144
Th,3,8,0.7862704,-4.0686545,-4.7623124,-5.0966425,-3.7223644,-4.79267,-5.1360455
Th,3,9,0.6960197,-3.88049,-4.6682377,-4.6302443,-4.2400537,-4.3617487,-4.802846
Th,3,10,0.506248,-5.8608303,-5.408225,-3.8664646,-4.4369345,-4.4542465,-3.6850166
Th,3,11,0.7241494,-3.9889076,-3.878919,-4.142133,-4.542644,-5.425394,-5.884616
Th,3,12,0.46309838,-5.643027,-5.4756184,-4.14156,-4.0656962,-4.4506354,-3.5150611
Th,3,13,0.67036116,-3.78727,-5.5057683,-4.2693763,-3.6618967,-4.188072,-3.868649
Th,3,14,0.70264155,-3.7920227,-4.410663,-4.3138747,-4.618331,-5.657234,-4.227695
Th,3,15,0.69973534,-3.6618729,-4.9920797,-3.9070017,-5.214136,-4.9790387,-4.709241
Th,3,16,0.86235815,-4.263309,-4.7345777,-3.90258,-5.694695,-4.8929877,-4.027458
Th,3,17,0.63166386,-4.2404375,-4.061113,-5.298726,-3.735694,-5.6539645,-4.615079
Th,3,18,0.69051605,-5.938765,-4.1331224,-4.0755477,-4.708566,-4.478612,-4.809286
Th,3,19,0.6197155,-4.712022,-3.813481,-5.8424063,-4.1604266,-3.5258768,-4.409299
Th,3,20,0.6836802,-5.8857703,-4.1696377,-5.041312,-4.5472927,-3.6180434,-4.579629
Th,3,21,0.5593597,-3.5000205,-4.287843,-5.5307126,-4.135938,-4.0244594,-5.0477185
Th,3,22,0.70285183,-5.734579,-3.7055879,-4.7041326,-4.6859593,-4.872777,-4.9702983
Th,3,23,0.74369687,-4.1766467,-5.399045,-3.9467704,-5.054796,-4.390455,-5.2876596
Th,3,24,0.6397903,-4.470066,-5.0305567,-4.086149,-4.281584,-3.5704243,-4.887677
Th,3,25,0.6663603,-3.7024205,-4.810407,-5.3112726,-4.2311983,-3.7977018,-3.5558808
Th,3,26,0.70765686,-4.6742353,-3.564434,-4.825074,-3.7584498,-4.046673,-4.113329
Th,3,27,0.6471445,-5.8999815,-5.460053,-4.321542,-3.6788154,-5.1707344,-4.852379
Th,3,28,0.6357997,-3.61756,-5.368593,-3.5044951,-5.24804,-4.300763,-5.792439
Th,3,29,0.69127434,-3.6001346,-5.9239893,-4.170204,-5.0878553,-3.7106223,-5.950966
Th,3,30,0.56367314,-5.596676,-5.9304986,-5.0526567,-3.9683733,-5.2170987,-4.0871825
Th,3,31,0.5513947,-5.5095844,-3.571244,-4.632203,-4.2768216,-4.8131094,-3.9119685
Th,3,32,0.9558192,-4.2963667,-5.7840867,-4.132273,-4.3132644,-5.960983,-4.2796
Th,3,33,0.5197939,-4.137013,-4.2720094,-3.9437635,-4.8916106,-4.118702,-3.7527905
Th,3,34,0.6795284,-5.321795,-5.0037417,-3.798994,-5.483683,-5.585534,-4.280223
Th,3,35,0.9624942,-4.2644844,-5.7110066,-3.8996992,-5.9902124,-5.605762,-4.403453
Th,3,36,0.5852306,-4.0866275,-4.171469,-5.295605,-4.2057486,-5.7738647,-4.5368423
Th,3,37,0.57873935,-4.7552533,-3.6201289,-5.0217967,-4.0170836,-4.5584054,-4.837809
Th,3,38,0.957518,-4.4129863,-5.7666197,-4.15135,-5.0970974,-4.421305,-5.4450703
Th,3,39,0.88572234,-4.1827607,-4.97389,-4.1621594,-5.516184,-4.728896,-5.5450287
Th,3,40,0.71068066,-4.1416225,-5.092519,-4.3069043,-4.299897,-5.6417146,-4.868122
Th,3,41,0.5959804,-5.6390643,-3.516682,-4.2601395,-4.8993216,-5.8101225,-5.7073383
Th,3,42,0.5621389,-3.825806,-3.9483135,-4.502684,-4.729487,-4.0400634,-3.7063982
Th,3,43,0.64195055,-4.8473296,-4.181138,-3.98129,-4.722711,-4.132259,-3.9155893
Th,3,44,0.5543157,-5.5764556,-4.275359,-4.142881,-4.633957,-3.7286563,-4.015645
Th,3,45,0.57799137,-3.781019,-4.2793803,-4.6641216,-4.531677,-5.4731736,-4.6341195
Th,3,46,0.8893442,-3.7014215,-4.8480225,-4.465245,-5.056809,-5.859955,-5.795722
Th,3,47,0.70679975,-3.5293994,-5.5394874,-4.366893,-4.6126256,-3.541787,-4.0143113
Th,3,48,0.80682474,-4.7040563,-4.4126453,-4.4742255,-5.009288,-5.0442414,-5.2663903
Th,3,49,0.70834446,-3.7411618,-4.9648175,-4.9255857,-4.670562,-4.419245,-4.004445
Th,3,50,0.8135735,-4.0372744,-4.814869,-4.0263376,-4.94008,-5.615429,-5.52264
Th,3,51,0.7475201,-3.699438,-4.5472856,-4.169403,-4.75749,-4.985093,-5.628442
Th,3,52,0.8983594,-3.5571783,-5.084673,-4.599026,-5.3948627,-5.5958304,-5.6375475
Th,3,53,0.62245363,-5.807232,-4.5367126,-3.6954618,-4.435213,-4.31583,-4.6200666
Th,3,54,0.9490827,-3.666714,-5.070429,-4.1851077,-5.6393514,-5.8587136,-4.804525
Th,3,55,0.72026986,-3.9494538,-4.6635046,-4.9717374,-4.1020913,-4.135837,-5.1779704
Th,3,56,0.69914526,-3.650747,-4.9202614,-3.5045662,-5.4253993,-5.6100492,-4.525417
Th,3,57,0.7918875,-4.209406,-4.620398,-4.8881516,-3.8055372,-4.532444,-5.5614266
Th,3,58,0.60305417,-3.8613694,-5.639176,-4.3041167,-4.4582486,-5.7573137,-3.9196768
Th,3,59,0.9597441,-4.435909,-4.0492687,-4.431866,-5.0273967,-5.4201407,-5.6522512
Th,3,60,0.75966567,-4.30497,-4.2426186,-4.9163885,-4.249942,-4.443135,-5.6612515
Th,3,61,0.42898604,-3.9839315,-5.738904,-5.5881386,-4.2016926,-5.5185676,-3.8417099
Th,3,62,0.82976985,-4.1016154,-4.5058293,-4.1361275,-5.038823,-4.378755,-4.2542615
Th,3,63,0.644717,-3.6333687,-4.4772234,-3.8781781,-4.36656,-4.2995043,-4.433948
Th,3,64,0.89917815,-4.280056,-5.311383,-3.7487206,-5.6133776,-5.408442,-5.1792784
Th,3,65,0.5809107,-3.8132827,-3.5808783,-5.314849,-4.23868,-5.1759276,-4.4544587
Th,3,66,0.64914924,-4.348143,-3.5088296,-4.2647023,-4.208071,-4.2421474,-4.174463
Th,3,67,0.72026587,-3.6759338,-4.7038813,-5.812518,-4.586131,-4.5612907,-4.8120594
Th,3,68,0.45310548,-3.635282,-5.6626377,-4.4300823,-3.978906,-5.5407457,-5.8395905
Th,3,69,0.7316818,-5.6033607,-4.484471,-4.092234,-4.948648,-5.4947143,-4.2770944
Th,3,70,0.4372655,-5.6514206,-3.8815587,-5.957548,-4.371284,-4.216623,-4.8638926
Th,3,71,0.7330861,-3.6603673,-4.73736,-5.3179574,-4.180074,-3.7075062,-5.947182
Th,3,72,0.534494,-5.7476535,-4.4010186,-4.1361494,-5.563789,-5.745164,-4.9588566
Th,3,73,0.591475,-4.5723095,-4.676704,-3.5304852,-5.199746,-5.77465,-4.3656673
Th,3,74,0.6556183,-4.3897734,-4.0790634,-5.8643193,-3.9821205,-5.63773,-5.7890925
Th,3,75,0.57216436,-3.520945,-4.5706496,-3.9862843,-4.439314,-4.486884,-4.131115
Th,3,76,0.7053267,-3.926502,-5.3783092,-4.014166,-5.095942,-5.303867,-4.31724
Th,3,77,0.7596554,-3.6295223,-4.746644,-5.808799,-4.026357,-5.4233923,-5.6302285
Th,3,78,0.53452873,-4.363919,-3.6153598,-5.8534966,-4.3249664,-5.9835014,-4.818324
Th,3,79,0.70242655,-3.8843877,-5.439732,-4.3135996,-3.9755957,-4.2316628,-5.8473186
Th,3,80,0.47077298,-5.530384,-5.40675,-4.3905215,-3.8685923,-4.8472385,-3.5435505
Th,3,81,0.65294844,-3.8656335,-4.3217897,-4.360362,-4.2534657,-4.7448344,-3.5382912
Th,3,82,0.8887375,-4.28012,-5.444425,-4.8637767,-3.9440348,-5.075994,-4.4552217
Th,3,83,0.4779576,-5.137849,-5.613862,-4.347369,-3.9105847,-4.9804835,-3.6728282
Th,3,84,0.5238766,-4.272642,-4.1413198,-5.409489,-4.22515,-4.634006,-4.3658724
Th,3,85,0.7915474,-3.9450758,-4.833666,-5.802112,-4.168041,-5.940938,-3.5233154
Th,3,86,0.84275,-4.0940104,-5.1070666,-4.6002874,-5.6718664,-4.766366,-4.1850095
Th,3,87,0.76546705,-5.068341,-4.4876037,-4.7808595,-4.9743156,-4.756594,-4.557223
Th,3,88,0.87641877,-4.5242696,-4.73085,-4.201121,-5.31442,-4.8473387,-4.824364
Th,3,89,0.5734762,-5.8922586,-3.719893,-3.973121,-5.098136,-4.65238,-3.9754453
Th,3,90,0.65913945,-3.5629382,-4.308709,-5.847157,-4.0843625,-4.3443584,-3.5507674
Th,3,91,0.6323027,-4.705897,-4.116471,-3.994542,-4.621157,-4.785111,-4.4551754
Th,3,92,0.60503227,-4.156222,-3.8836725,-5.509373,-3.7820263,-4.0343475,-4.4271684
Th,3,93,0.64106804,-3.662287,-5.0075145,-4.4455237,-4.2389765,-4.500532,-4.1495137
Th,3,94,0.75267315,-3.8218193,-4.2199383,-4.109195,-4.578662,-5.4377146,-5.721835
Th,3,95,0.7286732,-4.270631,-3.8790722,-4.9798784,-3.6849797,-5.472697,-4.8688827
Th,3,96,0.84304696,-4.1385245,-5.925467,-4.2726336,-4.0076427,-5.591654,-3.6718369
Th,3,97,0.7750096,-4.4805255,-5.4544277,-4.0984545,-3.5759513,-3.641499,-4.2406898
Th,3,98,0.55007404,-3.7318344,-4.045787,-4.71788,-4.09486,-3.955981,-4.751395
Th,3,99,0.7720126,-3.8195028,-4.936968,-3.7102695,-5.7022357,-5.041084,-4.087367
Th,4,0,0.5718642,-3.6251745,-4.5209417,-3.7076266,-5.276067,-4.2356586,-4.3000946
Th,4,1,0.6317451,-3.7709546,-4.1455216,-4.137106,-5.0351157,-4.2732596,-5.3578377
Th,4,2,0.5689292,-4.375995,-4.7917566,-4.4112444,-3.7217555,-5.5710144,-3.7431476
Th,4,3,0.716792,-4.106485,-5.680243,-4.2612586,-4.5123696,-4.3033466,-4.080983
Th,4,4,0.660862,-4.3055935,-4.6747355,-4.2734904,-4.8346767,-4.91192,-4.0053034
Th,4,5,0.60819083,-5.9615903,-4.564523,-4.292628,-4.8557396,-5.1911397,-5.8099294
Th,4,6,0.58528584,-3.7616715,-4.361525,-3.5791113,-5.195443,-4.6229634,-4.64505
Th,4,7,0.56965303,-3.8343022,-4.122626,-5.059943,-4.3443465,-4.1606784,-5.6157312
Th,4,8,0.6032518,-5.2893004,-3.7968628,-5.180694,-4.7239423,-3.861689,-5.2312503
Th,4,9,0.59565955,-3.8815124,-4.7241364,-4.6630726,-4.338918,-5.0142593,-4.1593285
Th,4,10,0.50549996,-3.74739,-5.237895,-4.984618,-4.7194934,-4.302255,-5.8658824
Th,4,11,0.6308055,-5.892995,-4.052164,-5.574999,-4.6589546,-3.8779287,-5.3737335
Th,4,12,0.8480519,-3.9346046,-5.933372,-4.6301484,-5.1958613,-4.6954694,-4.799356
Th,4,13,0.6334201,-3.779611,-4.429213,-4.516989,-4.744178,-5.503496,-5.024823
Th,4,14,0.5114685,-3.53131,-4.7160816,-3.8040612,-5.017244,-4.0698442,-5.001503
Th,4,15,0.46546847,-3.850445,-5.008351,-3.96236,-4.566298,-5.9584904,-3.743873
Th,4,16,0.5326211,-3.878034,-5.271306,-4.143949,-4.380571,-5.407388,-4.179948
Th,4,17,0.75008196,-3.8812616,-5.6904407,-4.566022,-3.6784096,-5.596808,-4.3332076
Th,4,18,0.63951665,-3.7608194,-4.716659,-4.2064857,-5.065576,-4.845236,-4.6816964
Th,4,19,0.5359526,-3.8699079,-4.978799,-3.901485,-5.1752515,-4.118792,-4.4351077
Th,4,20,0.6045177,-5.4590435,-4.46785,-5.0803194,-5.0687356,-5.630757,-3.5044978
Th,4,21,0.5335943,-3.812161,-4.130938,-5.069169,-4.360497,-4.915524,-4.5765104
Th,4,22,0.6945055,-3.8391433,-4.8184924,-4.020408,-5.2028046,-5.630524,-4.370771
Th,4,23,0.6088065,-3.8021052,-4.5516663,-4.326208,-4.7790256,-5.8620305,-4.448329
Th,4,24,0.52957004,-5.788435,-3.6321213,-4.0498633,-4.9735894,-4.4560347,-3.6909633
Th,4,25,0.46271518,-4.255774,-4.2066483,-5.8673306,-4.3477244,-5.9058094,-5.380763
Th,4,26,0.8881527,-4.58694,-4.946773,-4.087716,-5.9183397,-5.7928505,-4.8327494
Th,4,27,0.6544973,-5.769991,-4.397324,-4.090474,-5.4459505,-4.1115737,-4.479275
Th,4,28,0.6703871,-5.974913,-4.726409,-4.2807145,-5.6556716,-4.0368614,-5.9455614
Th,4,29,0.732089,-4.011854,-4.8794374,-4.585129,-4.6230183,-5.3783445,-3.6023717
Th,4,30,0.62561303,-3.906147,-5.0393205,-3.9988852,-5.903889,-4.2525253,-4.368286
Th,4,31,0.84289545,-3.6967435,-4.9307165,-4.0866785,-5.7664,-3.6543555,-5.617658
Th,4,32,0.66468847,-5.4956985,-4.4591084,-4.579251,-4.8006134,-5.3287563,-4.4489846
Th,4,33,0.7469009,-5.564136,-4.1014023,-4.7167263,-4.8729305,-5.2200694,-5.592356
Th,4,34,0.84458804,-4.098321,-4.226981,-4.527381,-4.6232843,-5.7005105,-5.9024205
Th,4,35,0.6024805,-3.5638015,-4.177537,-5.3183203,-4.3224454,-4.723811,-5.4810643
Th,4,36,0.61393124,-3.6477938,-3.7897964,-4.6045704,-4.5207872,-5.48169,-4.8285565
Th,4,37,0.51583254,-5.7419415,-3.7551796,-4.1229215,-4.895662,-5.4355702,-3.690995
Th,4,38,0.48785862,-3.5918212,-4.620987,-4.9921856,-4.453383,-5.0500803,-4.2268863
Th,4,39,0.5302678,-4.3033843,-4.0244274,-5.628931,-4.363747,-3.7064905,-4.765504
Th,4,40,0.66322905,-3.9304543,-5.31213,-4.496862,-4.4755406,-5.687714,-4.5388656
Th,4,41,0.5350126,-4.6052947,-4.0899954,-5.4619865,-4.163869,-4.1735516,-5.142518
Th,4,42,0.56161505,-3.9566228,-4.6464715,-5.7712436,-4.5516677,-5.94744,-4.6216984
Th,4,43,0.579129,-3.756798,-4.9832864,-4.6016135,-4.5742526,-4.553969,-3.8902867
Th,4,44,0.5929779,-3.7604034,-4.0068107,-4.6819263,-4.613326,-4.7731333,-5.6137443
Th,4,45,0.8944498,-4.317408,-4.273449,-4.520087,-5.597361,-5.6098304,-4.2367625
Th,4,46,0.6672822,-3.8236833,-4.979505,-4.372439,-4.7050214,-4.9119253,-4.342072
Th,4,47,0.74201936,-5.5334377,-4.020204,-5.8820977,-4.740801,-4.652613,-5.8954706
Th,4,48,0.5683695,-5.390792,-4.608691,-5.6352572,-4.3969326,-3.813681,-3.6355813
Th,4,49,0.65785104,-3.9536743,-5.283965,-4.29329,-4.192192,-4.3496175,-3.5999527
Th,4,50,0.5610448,-4.6473265,-4.671086,-4.06038,-5.6710687,-3.5429032,-3.9648733
Th,4,51,0.5934731,-5.81673,-4.071649,-4.3560348,-4.778483,-4.8533216,-5.8981543
Th,4,52,0.5888647,-3.7697062,-4.4378004,-4.506083,-4.4166846,-4.7960277,-4.4587455
Th,4,53,0.5483757,-3.7135339,-4.6509967,-3.945347,-4.8763676,-5.0918655,-4.549121
Th,4,54,0.541095,-3.5998545,-5.100768,-3.6807752,-5.115141,-3.6451807,-3.6096745
Th,4,55,0.73357683,-5.923336,-4.068513,-4.4829783,-5.189333,-5.3427963,-5.2088804
